EmailID,Type,Sender,Subject,Body,Link,LinkText,sender_mismatch,request_credentials,subject_suspecious,urgent,offer,link_mismatch
154,phishing,cs@paypal.security.com,Your account has been compromised. ,"Your Account has been locked! Case id : 9000321-128. Login attempt from unknown device. Dear Client Someone may have access to your account, so we have temporarily locked it to keep your personal informations in safe. To unlock your account, you may need to pass a security check. Note that attempting to access someone else is a violation of PayPals terms. To reset your account: 1-Click on the link PayPal-Security.html. 2-Open the page in a browser window secure. 3-Follow the instructions.",PayPal-Security.html,PayPal-Security.html,1,1,1,1,0,1
155,phishing,cs@classmates.com,Guess who was looking at your profile,"Dear Jessica, We have noticed you have been gone a while from your Class Mate Finder account. We thought you would like to know that Jason from your high school class and a couple others have been checking out your profile. We miss you around and look forward to your return. Login today to see what you missed ------- Class Mate Finder Hope all is going good with best regards the staff at Class Mate Finder",http://www.classmatefinder.com,Class Mate Finder,0,1,0,0,0,1
156,phishing,jpaulson@kelley.edu,Please help: Summer Internship Application,"Dear Ryan, I am currently pursuing my Masters' in Accounting at the Kelley School of Business at Indiana University. I am also pursuing my CPA following my completion of my degree. I have expertise in Microsoft Access, Excel, Word and Powerpoint, Telnet and Ethernet Configuration. Please help me pursue my goals. You immediate action is very helpful. Here is the link to my CV online Thanks, Sincerely look forward to joining your team! Best Regards, Jeremy Paulson.",http://www.g0ogle.resume.com,link to my CV online,0,0,0,1,0,1
157,phishing,security@bankofamerica.com,Unusual Activity Detected on Your Credit Card,"Hello, This afternoon we tracked a number of unsual purchases on your Bank of America Credit card. A total amount of $1,345.67 was spent today between the hours 1:15 pm and 3:33 pm. If this was you, then please fill out the form in the link below in order to verify these purchases. This will allow us to adapt to your shopping patterns and avoid flagging your purchases in the future. If this was not you, then immediately fill out the form below and select the option ""I did not make this purchase."" You will be contacted by a representative as soon as your form has been processed so we can discuss your options in dealing with this breach. Click here to fill out the form Thank you for being a loyal member of Bank of America.",http://www.BoA.com,Click here to fill out the form,1,1,1,1,0,1
158,phishing,jeremyp@indiana.ksb.edu,Urgent: Summer Internship Application,"Dear Mr. Smith, I am currently pursuing my Masters' in Accounting at the Kelley School of Business at Indiana University. I am also pursuing my CPA following my completion of my degree. We met a few months ago at a Tennis tournament and I am hoping you can help me. I have expertise in Microsoft Access, Excel, Word and Powerpoint, Telnet and Ethernet Configuration. Please help me pursue my goals. You immediate action is very helpful to me and much appreciated. Please click on the link below ASAP to review my information. Here is the link to my CV online Thanks, Sincerely look forward to joining your team! Jeremy Paulson.",http://www.google.doc5.com,link to my CV online,1,0,0,1,0,1
159,phishing,newoffers@jpmorgan.bank.com,New Mortgage Offer!,"Dear Loyal Customer: JP Morgan Chase Bank is offering a brand new 30 Year Fixed Term Jumbo Loan with rates starting from 1.05% to qualified customers looking to purchase a house or to refinance. This is a limited time opportunity! Please click the link below to access your special offer. Expires in 24 hours so act fast! https://chaseonline.com/promotional/30YearJumbo/qualification.aspx We look forward to helping with all of your financial needs. Thank you, JP Morgan Chase Bank, N.A. Chase Privacy Operations, P.O. Box 659752, San Antonio, TX 78265-9752. 2022 JPMorgan Chase & Co.",http://Chase-Security.html,https://chaseonline.com/promotional/30YearJumbo/qualification.aspx,1,0,0,0,1,1
160,phishing,updates@wireless.com,Update Required,"Dear Cell Phone User, After recent events we have updated the programming peramaters within our country and it is imparative to update your personal cellphone. It will only take a few minutes and none of your pictures, messages or contacts will be effected. For the inconvience we will be drawing 5 lucky people to get one month free of cell phone service. Make sure to update your phone by the 5th of Februrary to enter in to the drawing. ABC Cellphone Company - UPDATE PHONE NOW GFY Wiresless Service - UPDATE PHONE NOW If for some reason you need assistance in this task feel free to contact our friendly and trusted advisor. They are available for chat 24/7 Chat Now",http://ABCCellphoneCompany/UserUpdate,UPDATE PHONE NOW,0,1,0,0,1,1
161,phishing,jenniferm@directloans.com,Your Direct Loans Statement,"Our records indicate that your Student Loan through Direct Loans is currently delinquent. In order to ensure repayment of this debt, wage garnishment will begin within 15 days of this email being sent. If you wish to avoid wage garnishment and permanent negative damage to your credit then please visit our website and fill out the form linked below. A Direct Loans representative will contact you shortly to discuss your account in detail. Direct Loans - Loan Rehabilitation Form Again, you have 15 days to respond to this email by submitting the form above in order to avoid permanent damage to your credit score and wage garnishment. - Jennifer Morgan Direct Loans Collections Manager",http://www.loan.com,Direct Loans - Loan Rehabilitation Form,0,1,0,1,0,1
162,phishing,accounts@online.chasebank.com,URGENT: Action Needed,"Hello Valued Customer, We detected some unusual activity in your account. Please login below and verify your details. We're sorry for the inconvenience caused. As a special offier, we are offering a brand new 30 Year Fixed Term Jumbo Loan with rates starting from 1.05% to qualified customers looking to purchase a house or to refinance. This is a limited time offer. Please see the link below to verify your account and review your offer details. https://chaseonline.com/promotional/30YearJumbo/qualification.aspx Failure to verify your identity within 24 hours may result in your account being frozen. Regards, JP Morgan Chase Bank, N.A. Chase Privacy Operations, P.O. Box 659752, San Antonio, TX 78265-9752. 2022 JPMorgan Chase & Co.",http://Chase-Security.html,https://chaseonline.com/promotional/30YearJumbo/qualification.aspx,1,1,1,0,1,1
163,phishing,accounts@bank.usaa.com,You cannot receive payment until you verify your account! Please verify!,"Hello! You have received payment to this email address! Please click below to receive your money! Deadline for this transaction is in 2 days after this email. Otherwise money will be declined. You can receive a bonus if you accept monies early! Update Your Account Details here Thank you for banking with us (: Sincerely, USAA Bank",http://www.updatedetails.com,Update Your Account Details here,1,1,1,1,0,1
